dataset,epoch,train_loss,validation_loss,validation_precision@20,validation_mrr@20,epoch_seconds,train_examples,validation_examples,test_examples
Yoochoose 1/64,25,4.124502610617939,4.5653410692126,66.81627686900094,31.81099078261048,134.15315222740173,332874,36985,55898
Yoochoose 1/64,26,4.121835193184118,4.565267776627468,66.84061105853725,31.803961642065353,129.39047360420227,332874,36985,55898
Yoochoose 1/64,27,4.122704676073895,4.565116083233586,66.84061105853725,31.819135674402748,141.47097539901733,332874,36985,55898
Yoochoose 1/64,28,4.121079050556392,4.564993860013455,66.84872245504934,31.797206698679773,140.93978929519653,332874,36985,55898
Yoochoose 1/64,29,4.11970942056386,4.564957990861671,66.83790725969988,31.81218573640001,129.2141981124878,332874,36985,55898
Yoochoose 1/64,30,4.119057389234545,4.564926900846887,66.84601865621198,31.804214148516913,128.1314182281494,332874,36985,55898
Diginetica,1,9.702622367325885,8.518353739293394,19.86601248140993,8.445776453647415,249.35420417785645,647523,71947,60858
Diginetica,2,7.298261826066819,6.5443359143338276,38.65901288448441,13.157513639134148,247.27933883666992,647523,71947,60858
Diginetica,3,6.054413225794375,5.954898604734023,44.84968101519174,14.624772816186042,250.74262022972107,647523,71947,60858
Diginetica,4,5.445152072384474,5.6480610563267675,49.305738946724674,16.46649089401631,252.9107596874237,647523,71947,60858
Diginetica,5,5.285099375268445,5.575519326261837,50.327324280373055,16.683032741416994,279.0800402164459,647523,71947,60858
Diginetica,6,5.202303205646115,5.532181168433643,50.88050926376361,16.96942539091284,280.0218644142151,647523,71947,60858
Diginetica,7,4.9663889413571995,5.419400854601294,53.12660708577147,18.209661752739855,281.1742653846741,647523,71947,60858
Diginetica,8,4.9161027667511465,5.420977638265095,53.151625502105716,18.187859474362504,277.84530210494995,647523,71947,60858
Diginetica,9,4.893663338526628,5.414392212524917,53.22529083908989,18.25592616637414,279.6837875843048,647523,71947,60858
Diginetica,10,4.75327289396353,5.369541915383918,54.62632215380766,18.979173640634063,280.8619725704193,647523,71947,60858
Diginetica,11,4.730311353012559,5.371567135197042,54.58184496921345,18.91850203435986,291.0475995540619,647523,71947,60858
Diginetica,12,4.720813232728973,5.371607539721611,54.47482174378362,18.981715083869517,276.7848107814789,647523,71947,60858
Diginetica,13,4.633845819185596,5.361321719421453,55.041905847359864,19.32920114769406,277.03075766563416,647523,71947,60858
Diginetica,14,4.621448601048104,5.362804941003221,55.09194268002835,19.278367305644643,275.3746702671051,647523,71947,60858
Diginetica,15,4.61666258666501,5.364537472108347,54.99464883872851,19.281979395333945,283.25792932510376,647523,71947,60858
Diginetica,16,4.563995989103001,5.360773236994757,55.193406257383906,19.416193710446553,266.1882894039154,647523,71947,60858
Diginetica,17,4.558127978358957,5.364192680416044,55.19201634536534,19.44837148143781,264.1007204055786,647523,71947,60858
Diginetica,18,4.555196084049553,5.365156203689394,55.20452555353246,19.448578883432248,260.3944821357727,647523,71947,60858
Diginetica,19,4.524411983700071,5.364994019532976,55.26290185831237,19.51397053535658,251.1201708316803,647523,71947,60858
Diginetica,20,4.521190076555773,5.367842048595074,55.225374233811,19.48314117822299,251.4010887145996,647523,71947,60858
Diginetica,21,4.520686136026754,5.368258621534689,55.21008520160674,19.503291442876183,252.78304195404053,647523,71947,60858
Diginetica,22,4.501209993459322,5.368903561702293,55.15726854490111,19.50281797917502,253.50397849082947,647523,71947,60858
Diginetica,23,4.501336964992514,5.37009177569881,55.211475113625305,19.519464967679863,250.90929555892944,647523,71947,60858
Diginetica,24,4.4997956481648655,5.3707632736554825,55.20591546555103,19.510011511127228,250.76005387306213,647523,71947,60858
Diginetica,25,4.48958531600336,5.371332430111495,55.179507137198215,19.506679683476772,249.03637218475342,647523,71947,60858
Diginetica,26,4.489471600377918,5.371714288779759,55.18089704921678,19.5131300474828,249.11033511161804,647523,71947,60858
Diginetica,27,4.4892897371175255,5.372283232270555,55.20174572949532,19.529267503469402,267.1060073375702,647523,71947,60858
Diginetica,28,4.4836799956076385,5.372470801160976,55.22676414582957,19.53211905555397,286.0191743373871,647523,71947,60858
Diginetica,29,4.48396359419138,5.372729581091679,55.21564484968101,19.523478763861387,273.29601645469666,647523,71947,60858
Diginetica,30,4.483162712779147,5.372955570748241,55.21703476169959,19.526887208089548,276.5463194847107,647523,71947,60858
